algo_name,hyperparameter_name,hyperparameter_value_exp,avg_reward
ERWA $\epsilon$-greedy,epsilon,0,-0.83270764
ERWA $\epsilon$-greedy,epsilon,0,-0.19649996
ERWA $\epsilon$-greedy,epsilon,0,-0.13934758
ERWA $\epsilon$-greedy,epsilon,0,1.3518193
ERWA $\epsilon$-greedy,epsilon,0,0.064803496
ERWA $\epsilon$-greedy,epsilon,0,0.67627853
ERWA $\epsilon$-greedy,epsilon,0,1.4749382
ERWA $\epsilon$-greedy,epsilon,0,0.48618665
ERWA $\epsilon$-greedy,epsilon,0,1.4519887
ERWA $\epsilon$-greedy,epsilon,0,0.20910701
ERWA $\epsilon$-greedy,epsilon,0,0.54162425
ERWA $\epsilon$-greedy,epsilon,0,0.49485368
ERWA $\epsilon$-greedy,epsilon,0,0.6282583
ERWA $\epsilon$-greedy,epsilon,0,-1.9834969
ERWA $\epsilon$-greedy,epsilon,0,0.55846375
ERWA $\epsilon$-greedy,epsilon,0,1.0220653
ERWA $\epsilon$-greedy,epsilon,0,-0.24267559
ERWA $\epsilon$-greedy,epsilon,0,0.26982307
ERWA $\epsilon$-greedy,epsilon,0,0.037540693
ERWA $\epsilon$-greedy,epsilon,0,0.68707716
ERWA $\epsilon$-greedy,epsilon,0,1.6422869
ERWA $\epsilon$-greedy,epsilon,0,1.5125475
ERWA $\epsilon$-greedy,epsilon,0,-0.6327621
ERWA $\epsilon$-greedy,epsilon,0,-0.3211097
ERWA $\epsilon$-greedy,epsilon,0,-1.0303328
ERWA $\epsilon$-greedy,epsilon,0,-0.89126873
ERWA $\epsilon$-greedy,epsilon,0,-0.98342216
ERWA $\epsilon$-greedy,epsilon,0,1.2446573
ERWA $\epsilon$-greedy,epsilon,0,0.06492617
ERWA $\epsilon$-greedy,epsilon,0,-0.3088105
ERWA $\epsilon$-greedy,epsilon,0,-0.19533305
ERWA $\epsilon$-greedy,epsilon,0,-0.05196113
ERWA $\epsilon$-greedy,epsilon,0,2.1144435
ERWA $\epsilon$-greedy,epsilon,0,0.6357151
ERWA $\epsilon$-greedy,epsilon,0,-0.518206
ERWA $\epsilon$-greedy,epsilon,0,-0.9487957
ERWA $\epsilon$-greedy,epsilon,0,-0.83753157
ERWA $\epsilon$-greedy,epsilon,0,1.1137065
ERWA $\epsilon$-greedy,epsilon,0,-0.17435707
ERWA $\epsilon$-greedy,epsilon,0,0.36041415
ERWA $\epsilon$-greedy,epsilon,0,-0.32162946
ERWA $\epsilon$-greedy,epsilon,0,-0.08539594
ERWA $\epsilon$-greedy,epsilon,0,0.1401352
ERWA $\epsilon$-greedy,epsilon,0,-0.12025479
ERWA $\epsilon$-greedy,epsilon,0,-1.3668697
ERWA $\epsilon$-greedy,epsilon,0,1.3023382
ERWA $\epsilon$-greedy,epsilon,0,0.7974465
ERWA $\epsilon$-greedy,epsilon,0,0.17227052
ERWA $\epsilon$-greedy,epsilon,0,1.2884965
ERWA $\epsilon$-greedy,epsilon,0,1.9323741
ERWA $\epsilon$-greedy,epsilon,0,0.17838867
ERWA $\epsilon$-greedy,epsilon,0,2.013478
ERWA $\epsilon$-greedy,epsilon,0,-1.5354896
ERWA $\epsilon$-greedy,epsilon,0,0.11568696
ERWA $\epsilon$-greedy,epsilon,0,-1.1252556
ERWA $\epsilon$-greedy,epsilon,0,0.7973493
ERWA $\epsilon$-greedy,epsilon,0,2.5658638
ERWA $\epsilon$-greedy,epsilon,0,0.4953975
ERWA $\epsilon$-greedy,epsilon,0,-0.3298987
ERWA $\epsilon$-greedy,epsilon,0,0.986725
ERWA $\epsilon$-greedy,epsilon,0,0.76399374
ERWA $\epsilon$-greedy,epsilon,0,0.2851502
ERWA $\epsilon$-greedy,epsilon,0,-1.9447956
ERWA $\epsilon$-greedy,epsilon,0,0.60381633
ERWA $\epsilon$-greedy,epsilon,0,2.3956032
ERWA $\epsilon$-greedy,epsilon,0,-1.2412456
ERWA $\epsilon$-greedy,epsilon,0,-0.021380981
ERWA $\epsilon$-greedy,epsilon,0,0.13084503
ERWA $\epsilon$-greedy,epsilon,0,-0.043453123
ERWA $\epsilon$-greedy,epsilon,0,0.3407718
ERWA $\epsilon$-greedy,epsilon,0,2.128989
ERWA $\epsilon$-greedy,epsilon,0,-1.3780415
ERWA $\epsilon$-greedy,epsilon,0,-0.39060485
ERWA $\epsilon$-greedy,epsilon,0,0.8678696
ERWA $\epsilon$-greedy,epsilon,0,-1.0925857
ERWA $\epsilon$-greedy,epsilon,0,-0.1970323
ERWA $\epsilon$-greedy,epsilon,0,0.7896728
ERWA $\epsilon$-greedy,epsilon,0,0.7743148
ERWA $\epsilon$-greedy,epsilon,0,-0.118349515
ERWA $\epsilon$-greedy,epsilon,0,-0.8757404
ERWA $\epsilon$-greedy,epsilon,0,-2.148009
ERWA $\epsilon$-greedy,epsilon,0,0.4972315
ERWA $\epsilon$-greedy,epsilon,0,1.2999161
ERWA $\epsilon$-greedy,epsilon,0,-1.3357444
ERWA $\epsilon$-greedy,epsilon,0,0.055394333
ERWA $\epsilon$-greedy,epsilon,0,0.5860537
ERWA $\epsilon$-greedy,epsilon,0,1.3609892
ERWA $\epsilon$-greedy,epsilon,0,-0.43846816
ERWA $\epsilon$-greedy,epsilon,0,-0.7293372
ERWA $\epsilon$-greedy,epsilon,0,0.44234324
ERWA $\epsilon$-greedy,epsilon,0,-3.0679793
ERWA $\epsilon$-greedy,epsilon,0,-0.5154914
ERWA $\epsilon$-greedy,epsilon,0,-0.5244804
ERWA $\epsilon$-greedy,epsilon,0,-0.81830174
ERWA $\epsilon$-greedy,epsilon,0,0.8384134
ERWA $\epsilon$-greedy,epsilon,0,-0.49725515
ERWA $\epsilon$-greedy,epsilon,0,-0.12022888
ERWA $\epsilon$-greedy,epsilon,0,0.92266095
ERWA $\epsilon$-greedy,epsilon,0,2.088806
ERWA $\epsilon$-greedy,epsilon,0,-0.10352662
ERWA $\epsilon$-greedy,epsilon,0,-0.568562
ERWA $\epsilon$-greedy,epsilon,0,-0.3152516
ERWA $\epsilon$-greedy,epsilon,0,0.91864204
ERWA $\epsilon$-greedy,epsilon,0,2.1251843
ERWA $\epsilon$-greedy,epsilon,0,0.28692684
ERWA $\epsilon$-greedy,epsilon,0,-0.056527987
ERWA $\epsilon$-greedy,epsilon,0,0.7491472
ERWA $\epsilon$-greedy,epsilon,0,3.557582
ERWA $\epsilon$-greedy,epsilon,0,0.9761227
ERWA $\epsilon$-greedy,epsilon,0,-1.3437488
ERWA $\epsilon$-greedy,epsilon,0,-0.7697078
ERWA $\epsilon$-greedy,epsilon,0,0.22889656
ERWA $\epsilon$-greedy,epsilon,0,0.15761584
ERWA $\epsilon$-greedy,epsilon,0,-1.2098494
ERWA $\epsilon$-greedy,epsilon,0,0.22979851
ERWA $\epsilon$-greedy,epsilon,0,-0.2636193
ERWA $\epsilon$-greedy,epsilon,0,0.10639054
ERWA $\epsilon$-greedy,epsilon,0,-0.21426784
ERWA $\epsilon$-greedy,epsilon,0,1.9340837
ERWA $\epsilon$-greedy,epsilon,0,-1.551103
ERWA $\epsilon$-greedy,epsilon,0,-1.0360779
ERWA $\epsilon$-greedy,epsilon,0,2.3458562
ERWA $\epsilon$-greedy,epsilon,0,-0.18514855
ERWA $\epsilon$-greedy,epsilon,0,0.3638222
ERWA $\epsilon$-greedy,epsilon,0,0.100176975
ERWA $\epsilon$-greedy,epsilon,0,-0.63916266
ERWA $\epsilon$-greedy,epsilon,0,-1.048626
ERWA $\epsilon$-greedy,epsilon,0,-1.3642005
ERWA $\epsilon$-greedy,epsilon,0,0.8107105
ERWA $\epsilon$-greedy,epsilon,0,0.66587013
ERWA $\epsilon$-greedy,epsilon,0,0.86726993
ERWA $\epsilon$-greedy,epsilon,0,-0.123813346
ERWA $\epsilon$-greedy,epsilon,0,-1.4587379
ERWA $\epsilon$-greedy,epsilon,0,-1.472854
ERWA $\epsilon$-greedy,epsilon,0,-0.30624473
ERWA $\epsilon$-greedy,epsilon,0,1.6560389
ERWA $\epsilon$-greedy,epsilon,0,-0.30214378
ERWA $\epsilon$-greedy,epsilon,0,1.5288205
ERWA $\epsilon$-greedy,epsilon,0,0.76261175
ERWA $\epsilon$-greedy,epsilon,0,1.4790442
ERWA $\epsilon$-greedy,epsilon,0,-0.5073265
ERWA $\epsilon$-greedy,epsilon,0,0.54476607
ERWA $\epsilon$-greedy,epsilon,0,-0.22566734
ERWA $\epsilon$-greedy,epsilon,0,-0.5239559
ERWA $\epsilon$-greedy,epsilon,0,1.4461355
ERWA $\epsilon$-greedy,epsilon,0,-1.21352
ERWA $\epsilon$-greedy,epsilon,0,-0.8914512
ERWA $\epsilon$-greedy,epsilon,0,-0.42411476
ERWA $\epsilon$-greedy,epsilon,0,1.3042021
ERWA $\epsilon$-greedy,epsilon,0,-0.56790483
ERWA $\epsilon$-greedy,epsilon,0,2.9541087
ERWA $\epsilon$-greedy,epsilon,0,0.9293475
ERWA $\epsilon$-greedy,epsilon,0,-0.011701621
ERWA $\epsilon$-greedy,epsilon,0,0.30996513
ERWA $\epsilon$-greedy,epsilon,0,1.2520432
ERWA $\epsilon$-greedy,epsilon,0,-0.0039805127
ERWA $\epsilon$-greedy,epsilon,0,2.0509038
ERWA $\epsilon$-greedy,epsilon,0,-0.0237708
ERWA $\epsilon$-greedy,epsilon,0,0.6897226
ERWA $\epsilon$-greedy,epsilon,0,0.38305235
ERWA $\epsilon$-greedy,epsilon,0,0.08882768
ERWA $\epsilon$-greedy,epsilon,0,-0.77976596
ERWA $\epsilon$-greedy,epsilon,0,0.4801948
ERWA $\epsilon$-greedy,epsilon,0,0.45950228
ERWA $\epsilon$-greedy,epsilon,0,1.2965741
ERWA $\epsilon$-greedy,epsilon,0,-0.61062914
ERWA $\epsilon$-greedy,epsilon,0,1.2101109
ERWA $\epsilon$-greedy,epsilon,0,-0.18024008
ERWA $\epsilon$-greedy,epsilon,0,0.12362137
ERWA $\epsilon$-greedy,epsilon,0,0.5758719
ERWA $\epsilon$-greedy,epsilon,0,-0.42609307
ERWA $\epsilon$-greedy,epsilon,0,-0.6756551
ERWA $\epsilon$-greedy,epsilon,0,0.034894843
ERWA $\epsilon$-greedy,epsilon,0,2.80345
ERWA $\epsilon$-greedy,epsilon,0,0.78622276
ERWA $\epsilon$-greedy,epsilon,0,-0.14494912
ERWA $\epsilon$-greedy,epsilon,0,0.9642353
ERWA $\epsilon$-greedy,epsilon,0,1.5180669
ERWA $\epsilon$-greedy,epsilon,0,1.0623788
ERWA $\epsilon$-greedy,epsilon,0,-1.595317
ERWA $\epsilon$-greedy,epsilon,0,-1.2179111
ERWA $\epsilon$-greedy,epsilon,0,-1.1487958
ERWA $\epsilon$-greedy,epsilon,0,-1.947494
ERWA $\epsilon$-greedy,epsilon,0,-0.30821618
ERWA $\epsilon$-greedy,epsilon,0,-0.7862391
ERWA $\epsilon$-greedy,epsilon,0,0.14865617
ERWA $\epsilon$-greedy,epsilon,0,1.1069093
ERWA $\epsilon$-greedy,epsilon,0,-0.39691958
ERWA $\epsilon$-greedy,epsilon,0,0.66700304
ERWA $\epsilon$-greedy,epsilon,0,2.0143087
ERWA $\epsilon$-greedy,epsilon,0,-0.98688686
ERWA $\epsilon$-greedy,epsilon,0,0.6996375
ERWA $\epsilon$-greedy,epsilon,0,-0.18721028
ERWA $\epsilon$-greedy,epsilon,0,-1.0870849
ERWA $\epsilon$-greedy,epsilon,0,2.616801
ERWA $\epsilon$-greedy,epsilon,0,0.17727895
ERWA $\epsilon$-greedy,epsilon,0,0.5681158
ERWA $\epsilon$-greedy,epsilon,0,2.3329494
ERWA $\epsilon$-greedy,epsilon,0,0.5495306
ERWA $\epsilon$-greedy,epsilon,0,-0.37818775
ERWA $\epsilon$-greedy,epsilon,0,-2.0069082
ERWA $\epsilon$-greedy,epsilon,0,0.123960294
ERWA $\epsilon$-greedy,epsilon,0,1.5205741
ERWA $\epsilon$-greedy,epsilon,0,-1.3756589
ERWA $\epsilon$-greedy,epsilon,0,0.6004202
ERWA $\epsilon$-greedy,epsilon,0,1.1097004
ERWA $\epsilon$-greedy,epsilon,0,-0.45471546
ERWA $\epsilon$-greedy,epsilon,0,1.4328395
ERWA $\epsilon$-greedy,epsilon,0,0.3488758
ERWA $\epsilon$-greedy,epsilon,0,-0.6083035
ERWA $\epsilon$-greedy,epsilon,0,2.2227957
ERWA $\epsilon$-greedy,epsilon,0,1.2975214
ERWA $\epsilon$-greedy,epsilon,0,-2.4226315
ERWA $\epsilon$-greedy,epsilon,0,2.289103
ERWA $\epsilon$-greedy,epsilon,0,-0.36585328
ERWA $\epsilon$-greedy,epsilon,0,0.4226067
ERWA $\epsilon$-greedy,epsilon,0,-1.5842
ERWA $\epsilon$-greedy,epsilon,0,0.782967
ERWA $\epsilon$-greedy,epsilon,0,0.34777603
ERWA $\epsilon$-greedy,epsilon,0,-0.7137657
ERWA $\epsilon$-greedy,epsilon,0,-0.7283278
ERWA $\epsilon$-greedy,epsilon,0,-0.012288203
ERWA $\epsilon$-greedy,epsilon,0,-0.8279374
ERWA $\epsilon$-greedy,epsilon,0,0.8016411
ERWA $\epsilon$-greedy,epsilon,0,0.044448223
ERWA $\epsilon$-greedy,epsilon,0,0.16083197
ERWA $\epsilon$-greedy,epsilon,0,1.8737819
ERWA $\epsilon$-greedy,epsilon,0,-0.7371267
ERWA $\epsilon$-greedy,epsilon,0,1.1417277
ERWA $\epsilon$-greedy,epsilon,0,-1.0444138
ERWA $\epsilon$-greedy,epsilon,0,0.33387548
ERWA $\epsilon$-greedy,epsilon,0,0.15977812
ERWA $\epsilon$-greedy,epsilon,0,-0.06897143
ERWA $\epsilon$-greedy,epsilon,0,0.57713306
ERWA $\epsilon$-greedy,epsilon,0,0.7495962
ERWA $\epsilon$-greedy,epsilon,0,0.33262327
ERWA $\epsilon$-greedy,epsilon,0,-1.3331678
ERWA $\epsilon$-greedy,epsilon,0,-0.46314818
ERWA $\epsilon$-greedy,epsilon,0,0.33848917
ERWA $\epsilon$-greedy,epsilon,0,0.28442287
ERWA $\epsilon$-greedy,epsilon,0,0.5648966
ERWA $\epsilon$-greedy,epsilon,0,-1.896985
ERWA $\epsilon$-greedy,epsilon,0,0.97151667
ERWA $\epsilon$-greedy,epsilon,0,-0.8243236
ERWA $\epsilon$-greedy,epsilon,0,0.33657148
ERWA $\epsilon$-greedy,epsilon,0,-0.63456833
ERWA $\epsilon$-greedy,epsilon,0,0.14206916
ERWA $\epsilon$-greedy,epsilon,0,0.69405705
ERWA $\epsilon$-greedy,epsilon,0,0.13351983
ERWA $\epsilon$-greedy,epsilon,0,0.17481399
ERWA $\epsilon$-greedy,epsilon,0,-1.0801934
ERWA $\epsilon$-greedy,epsilon,0,0.07718241
ERWA $\epsilon$-greedy,epsilon,0,-0.48740548
ERWA $\epsilon$-greedy,epsilon,0,1.4766775
ERWA $\epsilon$-greedy,epsilon,0,-0.89920396
ERWA $\epsilon$-greedy,epsilon,0,1.2748457
ERWA $\epsilon$-greedy,epsilon,0,0.10191114
ERWA $\epsilon$-greedy,epsilon,0,-1.2137297
ERWA $\epsilon$-greedy,epsilon,0,2.6023703
ERWA $\epsilon$-greedy,epsilon,0,0.7163608
ERWA $\epsilon$-greedy,epsilon,0,1.693056
ERWA $\epsilon$-greedy,epsilon,0,1.9497412
ERWA $\epsilon$-greedy,epsilon,0,-0.6609136
ERWA $\epsilon$-greedy,epsilon,0,-0.93449265
ERWA $\epsilon$-greedy,epsilon,0,1.5676266
ERWA $\epsilon$-greedy,epsilon,0,-1.1797234
ERWA $\epsilon$-greedy,epsilon,0,-1.8414328
ERWA $\epsilon$-greedy,epsilon,0,3.0990374
ERWA $\epsilon$-greedy,epsilon,0,1.9464687
ERWA $\epsilon$-greedy,epsilon,0,1.0004437
ERWA $\epsilon$-greedy,epsilon,0,-1.4532516
ERWA $\epsilon$-greedy,epsilon,0,-0.58177423
ERWA $\epsilon$-greedy,epsilon,0,-0.55079365
ERWA $\epsilon$-greedy,epsilon,0,-0.13411188
ERWA $\epsilon$-greedy,epsilon,0,0.73166424
ERWA $\epsilon$-greedy,epsilon,0,-2.1578605
ERWA $\epsilon$-greedy,epsilon,0,0.71423
ERWA $\epsilon$-greedy,epsilon,0,-0.19906083
ERWA $\epsilon$-greedy,epsilon,0,-1.6910689
ERWA $\epsilon$-greedy,epsilon,0,0.8247749
ERWA $\epsilon$-greedy,epsilon,0,-1.0777997
ERWA $\epsilon$-greedy,epsilon,0,-0.31099352
ERWA $\epsilon$-greedy,epsilon,0,-2.3594236
ERWA $\epsilon$-greedy,epsilon,0,0.18536043
ERWA $\epsilon$-greedy,epsilon,0,1.986369
ERWA $\epsilon$-greedy,epsilon,0,-1.0605786
ERWA $\epsilon$-greedy,epsilon,0,-0.28384632
ERWA $\epsilon$-greedy,epsilon,0,0.28659698
ERWA $\epsilon$-greedy,epsilon,0,0.5464142
ERWA $\epsilon$-greedy,epsilon,0,1.6673307
ERWA $\epsilon$-greedy,epsilon,0,-0.03840848
ERWA $\epsilon$-greedy,epsilon,0,0.78385735
ERWA $\epsilon$-greedy,epsilon,0,-0.92440593
ERWA $\epsilon$-greedy,epsilon,0,-0.7180794
ERWA $\epsilon$-greedy,epsilon,0,0.8631525
ERWA $\epsilon$-greedy,epsilon,0,-0.37539923
ERWA $\epsilon$-greedy,epsilon,0,2.9984927
ERWA $\epsilon$-greedy,epsilon,0,-0.49297312
ERWA $\epsilon$-greedy,epsilon,0,-2.6553671
ERWA $\epsilon$-greedy,epsilon,0,0.22726656
ERWA $\epsilon$-greedy,epsilon,0,0.286257
ERWA $\epsilon$-greedy,epsilon,0,1.106468
ERWA $\epsilon$-greedy,epsilon,0,-0.93123657
ERWA $\epsilon$-greedy,epsilon,0,0.3084328
ERWA $\epsilon$-greedy,epsilon,0,-0.16613504
ERWA $\epsilon$-greedy,epsilon,0,-0.24558367
ERWA $\epsilon$-greedy,epsilon,0,-1.203544
ERWA $\epsilon$-greedy,epsilon,0,0.68843126
ERWA $\epsilon$-greedy,epsilon,0,1.8067003
ERWA $\epsilon$-greedy,epsilon,0,-2.6202705
ERWA $\epsilon$-greedy,epsilon,0,-0.986473
ERWA $\epsilon$-greedy,epsilon,0,0.54882544
ERWA $\epsilon$-greedy,epsilon,0,0.0044660936
ERWA $\epsilon$-greedy,epsilon,0,0.47101578
ERWA $\epsilon$-greedy,epsilon,0,1.5658194
ERWA $\epsilon$-greedy,epsilon,0,0.64520586
ERWA $\epsilon$-greedy,epsilon,0,0.41563848
ERWA $\epsilon$-greedy,epsilon,0,-0.3828854
ERWA $\epsilon$-greedy,epsilon,0,-0.35550913
ERWA $\epsilon$-greedy,epsilon,0,1.3565856
ERWA $\epsilon$-greedy,epsilon,0,0.6000718
ERWA $\epsilon$-greedy,epsilon,0,-1.1154437
ERWA $\epsilon$-greedy,epsilon,0,-0.98589826
ERWA $\epsilon$-greedy,epsilon,0,0.23979011
ERWA $\epsilon$-greedy,epsilon,0,0.8056209
ERWA $\epsilon$-greedy,epsilon,0,-0.7719332
ERWA $\epsilon$-greedy,epsilon,0,-0.26482013
ERWA $\epsilon$-greedy,epsilon,0,0.07501004
ERWA $\epsilon$-greedy,epsilon,0,0.57405627
ERWA $\epsilon$-greedy,epsilon,0,0.55643
ERWA $\epsilon$-greedy,epsilon,0,0.69472414
ERWA $\epsilon$-greedy,epsilon,0,-0.37302086
ERWA $\epsilon$-greedy,epsilon,0,0.6410816
ERWA $\epsilon$-greedy,epsilon,0,-0.4730706
ERWA $\epsilon$-greedy,epsilon,0,-0.7120377
ERWA $\epsilon$-greedy,epsilon,0,-2.2254167
ERWA $\epsilon$-greedy,epsilon,0,0.56023735
ERWA $\epsilon$-greedy,epsilon,0,-0.2525168
ERWA $\epsilon$-greedy,epsilon,0,0.33205938
ERWA $\epsilon$-greedy,epsilon,0,0.4025543
ERWA $\epsilon$-greedy,epsilon,0,2.3181257
ERWA $\epsilon$-greedy,epsilon,0,0.8173592
ERWA $\epsilon$-greedy,epsilon,0,-1.025829
ERWA $\epsilon$-greedy,epsilon,0,2.739079
ERWA $\epsilon$-greedy,epsilon,0,0.07073537
ERWA $\epsilon$-greedy,epsilon,0,-0.036390763
ERWA $\epsilon$-greedy,epsilon,0,0.19575198
ERWA $\epsilon$-greedy,epsilon,0,-0.03149654
ERWA $\epsilon$-greedy,epsilon,0,2.8704739
ERWA $\epsilon$-greedy,epsilon,0,0.49457633
ERWA $\epsilon$-greedy,epsilon,0,0.0036175293
ERWA $\epsilon$-greedy,epsilon,0,-0.8466525
ERWA $\epsilon$-greedy,epsilon,0,3.4754307
ERWA $\epsilon$-greedy,epsilon,0,-1.3319352
ERWA $\epsilon$-greedy,epsilon,0,-0.6324857
ERWA $\epsilon$-greedy,epsilon,0,0.8670289
ERWA $\epsilon$-greedy,epsilon,0,-1.463819
ERWA $\epsilon$-greedy,epsilon,0,0.8690833
ERWA $\epsilon$-greedy,epsilon,0,-1.2676291
ERWA $\epsilon$-greedy,epsilon,0,0.5764973
ERWA $\epsilon$-greedy,epsilon,0,-0.87806064
ERWA $\epsilon$-greedy,epsilon,0,-0.2959561
ERWA $\epsilon$-greedy,epsilon,0,-0.26894206
ERWA $\epsilon$-greedy,epsilon,0,0.867362
ERWA $\epsilon$-greedy,epsilon,0,0.2797144
ERWA $\epsilon$-greedy,epsilon,0,1.2129549
ERWA $\epsilon$-greedy,epsilon,0,-0.8182747
ERWA $\epsilon$-greedy,epsilon,0,0.70333
ERWA $\epsilon$-greedy,epsilon,0,0.9503051
ERWA $\epsilon$-greedy,epsilon,0,0.4161806
ERWA $\epsilon$-greedy,epsilon,0,0.9960015
ERWA $\epsilon$-greedy,epsilon,0,-0.6778336
ERWA $\epsilon$-greedy,epsilon,0,1.1238488
ERWA $\epsilon$-greedy,epsilon,0,1.5467906
ERWA $\epsilon$-greedy,epsilon,0,0.50087035
ERWA $\epsilon$-greedy,epsilon,0,2.2028294
ERWA $\epsilon$-greedy,epsilon,0,-2.2804694
ERWA $\epsilon$-greedy,epsilon,0,-0.9143706
ERWA $\epsilon$-greedy,epsilon,0,-0.03820447
ERWA $\epsilon$-greedy,epsilon,0,-1.5185838
ERWA $\epsilon$-greedy,epsilon,0,-0.1574166
ERWA $\epsilon$-greedy,epsilon,0,-0.8616379
ERWA $\epsilon$-greedy,epsilon,0,0.7372307
ERWA $\epsilon$-greedy,epsilon,0,0.15858941
ERWA $\epsilon$-greedy,epsilon,0,-1.3907477
ERWA $\epsilon$-greedy,epsilon,0,0.61670834
ERWA $\epsilon$-greedy,epsilon,0,-0.44462454
ERWA $\epsilon$-greedy,epsilon,0,-1.0833478
ERWA $\epsilon$-greedy,epsilon,0,1.0230333
ERWA $\epsilon$-greedy,epsilon,0,0.099858955
ERWA $\epsilon$-greedy,epsilon,0,-0.6013215
ERWA $\epsilon$-greedy,epsilon,0,2.1529212
ERWA $\epsilon$-greedy,epsilon,0,-1.4285963
ERWA $\epsilon$-greedy,epsilon,0,-0.794433
ERWA $\epsilon$-greedy,epsilon,0,0.3812804
ERWA $\epsilon$-greedy,epsilon,0,0.95916563
ERWA $\epsilon$-greedy,epsilon,0,-0.8665335
ERWA $\epsilon$-greedy,epsilon,0,-1.2251792
ERWA $\epsilon$-greedy,epsilon,0,-0.97459024
ERWA $\epsilon$-greedy,epsilon,0,0.8710555
ERWA $\epsilon$-greedy,epsilon,0,0.77752936
ERWA $\epsilon$-greedy,epsilon,0,0.9654675
ERWA $\epsilon$-greedy,epsilon,0,-1.1669066
ERWA $\epsilon$-greedy,epsilon,0,-0.36641133
ERWA $\epsilon$-greedy,epsilon,0,0.21155462
ERWA $\epsilon$-greedy,epsilon,0,0.3173614
ERWA $\epsilon$-greedy,epsilon,0,0.6657581
ERWA $\epsilon$-greedy,epsilon,0,0.96825093
ERWA $\epsilon$-greedy,epsilon,0,1.0482658
ERWA $\epsilon$-greedy,epsilon,0,-0.9186678
ERWA $\epsilon$-greedy,epsilon,0,-1.2933007
ERWA $\epsilon$-greedy,epsilon,0,0.26849976
ERWA $\epsilon$-greedy,epsilon,0,-0.34526786
ERWA $\epsilon$-greedy,epsilon,0,0.84124255
ERWA $\epsilon$-greedy,epsilon,0,-0.28319907
ERWA $\epsilon$-greedy,epsilon,0,1.1560296
ERWA $\epsilon$-greedy,epsilon,0,0.35098922
ERWA $\epsilon$-greedy,epsilon,0,0.7187986
ERWA $\epsilon$-greedy,epsilon,0,-1.6366483
ERWA $\epsilon$-greedy,epsilon,0,-0.6545921
ERWA $\epsilon$-greedy,epsilon,0,-0.17687492
ERWA $\epsilon$-greedy,epsilon,0,0.87158823
ERWA $\epsilon$-greedy,epsilon,0,-0.28465122
ERWA $\epsilon$-greedy,epsilon,0,1.2155291
ERWA $\epsilon$-greedy,epsilon,0,0.68255097
ERWA $\epsilon$-greedy,epsilon,0,0.48204035
ERWA $\epsilon$-greedy,epsilon,0,-0.37364325
ERWA $\epsilon$-greedy,epsilon,0,-1.25641
ERWA $\epsilon$-greedy,epsilon,0,0.7750864
ERWA $\epsilon$-greedy,epsilon,0,1.0497432
ERWA $\epsilon$-greedy,epsilon,0,-0.9088525
ERWA $\epsilon$-greedy,epsilon,0,1.08254
ERWA $\epsilon$-greedy,epsilon,0,1.5254737
ERWA $\epsilon$-greedy,epsilon,0,-1.0404215
ERWA $\epsilon$-greedy,epsilon,0,-0.94829977
ERWA $\epsilon$-greedy,epsilon,0,1.1435283
ERWA $\epsilon$-greedy,epsilon,0,1.5912015
ERWA $\epsilon$-greedy,epsilon,0,0.13792482
ERWA $\epsilon$-greedy,epsilon,0,0.2673326
ERWA $\epsilon$-greedy,epsilon,0,0.5960034
ERWA $\epsilon$-greedy,epsilon,0,-0.10784576
ERWA $\epsilon$-greedy,epsilon,0,-0.86390865
ERWA $\epsilon$-greedy,epsilon,0,0.090702206
ERWA $\epsilon$-greedy,epsilon,0,-1.2216628
ERWA $\epsilon$-greedy,epsilon,0,-1.6870747
ERWA $\epsilon$-greedy,epsilon,0,-0.96121734
ERWA $\epsilon$-greedy,epsilon,0,-0.39115217
ERWA $\epsilon$-greedy,epsilon,0,-1.4323783
ERWA $\epsilon$-greedy,epsilon,0,-0.7457089
ERWA $\epsilon$-greedy,epsilon,0,0.8468454
ERWA $\epsilon$-greedy,epsilon,0,1.6980023
ERWA $\epsilon$-greedy,epsilon,0,-0.033442598
ERWA $\epsilon$-greedy,epsilon,0,0.40443727
ERWA $\epsilon$-greedy,epsilon,0,-0.9449414
ERWA $\epsilon$-greedy,epsilon,0,-0.099107325
ERWA $\epsilon$-greedy,epsilon,0,-0.9695425
ERWA $\epsilon$-greedy,epsilon,0,-3.2191074
ERWA $\epsilon$-greedy,epsilon,0,-1.0258191
ERWA $\epsilon$-greedy,epsilon,0,2.0094173
ERWA $\epsilon$-greedy,epsilon,0,-0.34661067
ERWA $\epsilon$-greedy,epsilon,0,-2.2432718
ERWA $\epsilon$-greedy,epsilon,0,1.5605565
ERWA $\epsilon$-greedy,epsilon,0,0.10300937
ERWA $\epsilon$-greedy,epsilon,0,0.14775373
ERWA $\epsilon$-greedy,epsilon,0,-0.8042574
ERWA $\epsilon$-greedy,epsilon,0,1.1892612
ERWA $\epsilon$-greedy,epsilon,0,0.12593219
ERWA $\epsilon$-greedy,epsilon,0,-0.33649042
ERWA $\epsilon$-greedy,epsilon,0,0.5785639
ERWA $\epsilon$-greedy,epsilon,0,-0.005917207
ERWA $\epsilon$-greedy,epsilon,0,-1.7744001
ERWA $\epsilon$-greedy,epsilon,0,-0.96476656
ERWA $\epsilon$-greedy,epsilon,0,0.19296883
ERWA $\epsilon$-greedy,epsilon,0,-1.4856569
ERWA $\epsilon$-greedy,epsilon,0,-1.2676995
